timestamp,open,high,low,close,volume
2026-04-05 05:00:00,2055.16,2056.83,2047.21,2048.6,4342.6995
2026-04-05 06:00:00,2048.6,2048.93,2027.75,2038.32,11035.0462
2026-04-05 07:00:00,2038.32,2042.59,2034.48,2037.29,3661.4989
2026-04-05 08:00:00,2037.29,2039.94,2035.91,2039.16,1960.877
2026-04-05 09:00:00,2039.17,2046.0,2038.87,2044.42,2359.0432
2026-04-05 10:00:00,2044.41,2052.53,2042.44,2044.74,3003.5878
2026-04-05 11:00:00,2044.74,2045.83,2040.52,2042.32,1592.5427
2026-04-05 12:00:00,2042.31,2042.31,2021.5,2028.36,9845.9831
2026-04-05 13:00:00,2028.37,2037.75,2025.71,2036.63,4872.8393
2026-04-05 14:00:00,2036.63,2043.32,2035.19,2038.49,5390.7783
2026-04-05 15:00:00,2038.49,2069.89,2034.58,2053.85,17245.054
2026-04-05 16:00:00,2053.85,2059.3,2050.29,2052.15,4008.3159
2026-04-05 17:00:00,2052.15,2062.54,2048.69,2062.53,7871.2374
2026-04-05 18:00:00,2062.54,2066.6,2057.1,2062.99,4214.3547
2026-04-05 19:00:00,2062.99,2069.95,2058.25,2062.37,5296.4634
2026-04-05 20:00:00,2062.38,2075.11,2062.0,2068.91,6169.0852
2026-04-05 21:00:00,2068.9,2069.12,2056.73,2060.01,6449.9069
2026-04-05 22:00:00,2060.01,2088.0,2050.0,2085.79,16148.6882
2026-04-05 23:00:00,2085.78,2123.49,2082.35,2110.17,32360.9284
2026-04-06 00:00:00,2110.17,2135.39,2110.17,2121.99,21652.178
2026-04-06 01:00:00,2122.0,2124.53,2112.48,2115.12,12502.5681
2026-04-06 02:00:00,2115.11,2147.24,2114.59,2133.59,22030.8613
2026-04-06 03:00:00,2133.59,2137.27,2126.59,2129.35,9676.807
2026-04-06 04:00:00,2129.35,2134.77,2125.12,2131.06,9092.357
2026-04-06 05:00:00,2131.06,2134.62,2128.42,2131.29,5374.9136
2026-04-06 06:00:00,2131.29,2139.0,2120.04,2127.53,13310.8525
2026-04-06 07:00:00,2127.53,2141.0,2122.83,2134.9,12354.0352
2026-04-06 08:00:00,2134.91,2147.95,2133.42,2138.48,11262.7856
2026-04-06 09:00:00,2138.48,2174.79,2138.47,2150.97,36268.1446
2026-04-06 10:00:00,2150.97,2157.5,2149.36,2153.27,9506.3097
2026-04-06 11:00:00,2153.27,2153.7,2146.61,2151.53,7937.8489
2026-04-06 12:00:00,2151.53,2154.52,2142.31,2143.59,9671.6099
2026-04-06 13:00:00,2143.59,2149.41,2137.91,2145.99,15191.1911
2026-04-06 14:00:00,2146.0,2165.74,2137.76,2156.71,33151.5114
2026-04-06 15:00:00,2156.72,2169.6,2155.5,2164.65,17897.0008
2026-04-06 16:00:00,2164.65,2168.72,2140.45,2140.62,16868.2349
2026-04-06 17:00:00,2140.62,2141.0,2123.6,2134.95,22223.3552
2026-04-06 18:00:00,2134.96,2148.51,2131.6,2144.84,9169.6397
2026-04-06 19:00:00,2144.84,2145.94,2135.94,2144.25,8437.4677
2026-04-06 20:00:00,2144.25,2155.06,2140.45,2148.81,5786.1548
2026-04-06 21:00:00,2148.8,2148.8,2137.73,2139.54,4290.0762
2026-04-06 22:00:00,2139.54,2140.95,2105.41,2105.41,16021.2598
2026-04-06 23:00:00,2105.41,2110.39,2087.5,2107.16,26377.1264
2026-04-07 00:00:00,2107.16,2120.14,2105.63,2112.66,12222.8926
2026-04-07 01:00:00,2112.66,2120.1,2097.3,2099.51,11345.2191
2026-04-07 02:00:00,2099.51,2111.63,2093.64,2106.84,8048.4942
2026-04-07 03:00:00,2106.84,2109.89,2103.77,2108.37,3191.6287
2026-04-07 04:00:00,2108.37,2119.21,2103.68,2114.22,5021.8324
2026-04-07 05:00:00,2114.23,2114.61,2103.73,2105.52,4524.1773
2026-04-07 06:00:00,2105.53,2106.58,2096.69,2104.25,7241.3761
2026-04-07 07:00:00,2104.26,2106.29,2098.9,2104.04,7285.9935
2026-04-07 08:00:00,2104.03,2117.37,2103.29,2114.84,8502.548
2026-04-07 09:00:00,2114.85,2133.83,2114.13,2128.26,12479.3051
2026-04-07 10:00:00,2128.26,2131.38,2085.79,2089.32,18999.8253
2026-04-07 11:00:00,2089.31,2094.03,2082.35,2089.58,12699.7988
2026-04-07 12:00:00,2089.58,2093.17,2074.09,2086.99,19553.8314
2026-04-07 13:00:00,2086.99,2093.17,2074.5,2074.97,13582.9174
2026-04-07 14:00:00,2074.98,2081.46,2060.24,2069.44,25857.808
2026-04-07 15:00:00,2069.44,2083.75,2064.76,2080.06,17554.4056
2026-04-07 16:00:00,2080.07,2090.14,2077.52,2083.76,10529.9894
2026-04-07 17:00:00,2083.75,2115.17,2079.8,2099.5,16296.7087
2026-04-07 18:00:00,2099.49,2101.39,2082.43,2086.3,7595.3585
2026-04-07 19:00:00,2086.29,2116.65,2084.04,2113.39,20780.0757
2026-04-07 20:00:00,2113.39,2125.59,2110.68,2115.53,14390.7585
2026-04-07 21:00:00,2115.52,2153.0,2115.52,2145.04,30017.5265
2026-04-07 22:00:00,2145.05,2219.88,2145.05,2219.77,80299.7826
