timestamp,open,high,low,close,volume
2026-03-13 06:00:00,71546.28,71593.22,71180.19,71342.0,1081.97604
2026-03-13 07:00:00,71342.0,71672.76,71236.08,71612.22,1139.8319
2026-03-13 08:00:00,71612.23,72142.85,71385.28,71821.02,1820.16796
2026-03-13 09:00:00,71821.01,72100.37,71589.81,72006.57,925.21442
2026-03-13 10:00:00,72006.56,72575.98,71995.53,72458.12,1635.35127
2026-03-13 11:00:00,72458.11,72526.12,72207.41,72228.82,724.41705
2026-03-13 12:00:00,72228.81,72884.68,72210.0,72784.73,1142.93241
2026-03-13 13:00:00,72784.73,73585.27,72684.88,73379.18,3297.40201
2026-03-13 14:00:00,73379.18,73913.74,72350.0,72382.72,4558.05031
2026-03-13 15:00:00,72382.72,72829.12,71736.34,71831.46,3305.45471
2026-03-13 16:00:00,71831.46,72100.0,71154.54,71885.57,2334.3461
2026-03-13 17:00:00,71885.56,72249.99,70914.09,71037.93,1889.70074
2026-03-13 18:00:00,71037.93,71350.94,70841.23,71055.45,738.18799
2026-03-13 19:00:00,71055.45,71309.94,71006.19,71189.95,507.07823
2026-03-13 20:00:00,71189.96,71469.53,71150.0,71346.84,554.4729
2026-03-13 21:00:00,71346.84,71491.03,71058.25,71104.65,650.14338
2026-03-13 22:00:00,71104.65,71189.26,70559.02,70814.0,863.33877
2026-03-13 23:00:00,70814.0,71005.3,70688.45,70930.0,1113.02703
2026-03-14 00:00:00,70930.01,70951.8,70555.0,70631.97,763.50434
2026-03-14 01:00:00,70631.96,70941.05,70481.7,70831.7,791.55133
2026-03-14 02:00:00,70831.7,70948.66,70735.21,70783.27,1013.67533
2026-03-14 03:00:00,70783.27,71185.23,70783.26,71081.3,944.72261
2026-03-14 04:00:00,71081.31,71307.92,71021.11,71039.58,707.08065
2026-03-14 05:00:00,71039.57,71151.3,70916.96,71013.75,759.3407
2026-03-14 06:00:00,71013.75,71013.75,70317.0,70622.08,712.17672
2026-03-14 07:00:00,70622.09,70743.88,70489.03,70596.68,750.98425
2026-03-14 08:00:00,70596.68,70710.76,70536.58,70585.63,461.44808
2026-03-14 09:00:00,70585.64,70728.07,70400.0,70501.16,893.97396
2026-03-14 10:00:00,70501.16,70575.1,70389.08,70570.44,624.35522
2026-03-14 11:00:00,70570.44,70784.38,70562.66,70751.42,515.18098
2026-03-14 12:00:00,70751.42,70835.48,70616.44,70780.59,472.56223
2026-03-14 13:00:00,70780.59,70930.56,70711.54,70847.35,886.4995
2026-03-14 14:00:00,70847.34,70941.17,70578.76,70599.22,329.16955
2026-03-14 15:00:00,70599.23,70728.59,70501.0,70580.09,849.34654
2026-03-14 16:00:00,70580.09,70709.4,70500.0,70672.53,379.28346
2026-03-14 17:00:00,70672.52,70733.02,70590.0,70617.01,134.37087
2026-03-14 18:00:00,70617.01,70708.88,70559.35,70668.23,95.80359
2026-03-14 19:00:00,70668.23,70740.34,70595.14,70700.0,77.47303
2026-03-14 20:00:00,70699.99,70856.4,70650.09,70805.71,114.01852
2026-03-14 21:00:00,70805.71,70825.04,70661.06,70799.99,113.91325
2026-03-14 22:00:00,70799.99,70805.15,70695.29,70710.91,89.24315
2026-03-14 23:00:00,70710.9,71253.17,70710.9,71211.95,537.56951
2026-03-15 00:00:00,71211.95,71220.74,70967.59,70985.28,576.24004
2026-03-15 01:00:00,70985.29,71037.41,70858.82,70985.83,340.54476
2026-03-15 02:00:00,70985.84,71634.08,70985.84,71450.53,895.09143
2026-03-15 03:00:00,71450.54,71538.03,71240.68,71363.14,779.68802
2026-03-15 04:00:00,71363.13,71661.55,71330.66,71606.32,779.77883
2026-03-15 05:00:00,71606.31,71800.68,71476.0,71489.68,792.96245
2026-03-15 06:00:00,71489.67,71595.43,71373.75,71458.41,528.89919
2026-03-15 07:00:00,71458.41,71658.44,71411.88,71453.59,276.05348
2026-03-15 08:00:00,71453.59,71736.72,71453.59,71717.5,551.40345
2026-03-15 09:00:00,71717.5,71940.49,71713.9,71791.1,640.93656
2026-03-15 10:00:00,71791.11,71919.19,71714.37,71783.09,525.0135
2026-03-15 11:00:00,71783.1,71888.0,71659.71,71839.42,452.79199
2026-03-15 12:00:00,71839.41,71839.42,71560.21,71610.33,324.76249
2026-03-15 13:00:00,71610.33,71679.81,71263.99,71607.54,1108.48189
2026-03-15 14:00:00,71607.54,71635.56,71341.68,71622.03,452.09243
2026-03-15 15:00:00,71622.04,71626.0,71410.0,71481.24,210.01259
2026-03-15 16:00:00,71481.24,71586.75,71320.08,71437.35,302.61771
2026-03-15 17:00:00,71437.35,71989.93,71409.74,71819.95,365.80062
2026-03-15 18:00:00,71819.96,71885.55,71321.87,71390.53,321.10675
2026-03-15 19:00:00,71390.53,71582.83,71338.67,71549.94,251.59972
