timestamp,open,high,low,close,volume
2026-04-05 04:30:00,67188.51,67188.51,67130.28,67130.29,14.74703
2026-04-05 04:45:00,67130.29,67140.62,67086.68,67101.65,39.18643
2026-04-05 05:00:00,67101.65,67154.98,67095.01,67112.59,16.81444
2026-04-05 05:15:00,67112.6,67134.01,67054.68,67095.0,153.01412
2026-04-05 05:30:00,67095.01,67109.14,67054.95,67085.48,164.75786
2026-04-05 05:45:00,67085.48,67098.9,66888.0,66931.65,131.80542
2026-04-05 06:00:00,66931.65,66940.0,66626.66,66660.33,242.13405
2026-04-05 06:15:00,66660.33,66777.79,66611.66,66763.88,135.42797
2026-04-05 06:30:00,66763.87,66850.0,66763.87,66826.59,207.91211
2026-04-05 06:45:00,66826.58,66864.42,66800.0,66802.24,142.86722
2026-04-05 07:00:00,66802.24,66914.48,66802.24,66905.1,156.04418
2026-04-05 07:15:00,66905.09,66912.59,66800.01,66816.96,75.82614
2026-04-05 07:30:00,66816.96,66816.96,66715.43,66767.02,74.89598
2026-04-05 07:45:00,66767.02,66829.03,66740.39,66820.64,309.03262
2026-04-05 08:00:00,66820.64,66884.0,66819.42,66862.19,47.10954
2026-04-05 08:15:00,66862.19,66907.68,66862.18,66875.07,45.86183
2026-04-05 08:30:00,66875.08,66891.61,66840.66,66860.24,76.45272
2026-04-05 08:45:00,66860.23,66940.0,66860.23,66933.18,57.64985
2026-04-05 09:00:00,66933.18,66993.67,66902.15,66929.99,99.5566
2026-04-05 09:15:00,66930.0,67037.22,66929.99,67015.59,76.56796
2026-04-05 09:30:00,67015.59,67026.81,66969.85,67026.81,42.89947
2026-04-05 09:45:00,67026.81,67048.64,67009.68,67035.15,74.90766
2026-04-05 10:00:00,67035.15,67035.41,66975.67,66975.67,96.1376
2026-04-05 10:15:00,66975.67,66992.92,66968.35,66992.92,48.3436
2026-04-05 10:30:00,66992.91,67150.0,66992.9,67085.99,76.44013
2026-04-05 10:45:00,67086.0,67086.0,67009.62,67046.01,67.4305
2026-04-05 11:00:00,67046.01,67087.22,67034.28,67045.87,73.82831
2026-04-05 11:15:00,67045.87,67081.62,66991.82,67010.16,48.68517
2026-04-05 11:30:00,67010.16,67016.74,66973.67,66992.0,79.08394
2026-04-05 11:45:00,66992.0,66999.0,66975.69,66999.0,51.47386
2026-04-05 12:00:00,66998.99,66999.0,66900.91,66905.95,72.90561
2026-04-05 12:15:00,66905.95,66937.91,66885.91,66885.92,75.5775
2026-04-05 12:30:00,66885.92,66890.0,66692.17,66745.0,285.52693
2026-04-05 12:45:00,66745.0,66803.82,66680.57,66783.58,173.97092
2026-04-05 13:00:00,66783.59,66854.83,66760.42,66760.42,98.96786
2026-04-05 13:15:00,66760.43,66854.83,66703.66,66703.66,79.44952
2026-04-05 13:30:00,66703.67,66853.5,66693.91,66830.99,108.28968
2026-04-05 13:45:00,66831.0,66918.03,66830.99,66890.7,74.61029
2026-04-05 14:00:00,66890.7,66963.8,66850.04,66872.11,85.93528
2026-04-05 14:15:00,66872.1,66915.26,66820.54,66908.0,68.36539
2026-04-05 14:30:00,66908.01,66963.95,66886.94,66946.7,70.39622
2026-04-05 14:45:00,66946.95,66946.96,66909.68,66918.03,71.34271
2026-04-05 15:00:00,66918.03,66970.0,66829.02,66929.04,97.68622
2026-04-05 15:15:00,66929.04,67530.0,66929.04,67499.99,468.31652
2026-04-05 15:30:00,67500.0,67856.16,67316.47,67437.2,771.82436
2026-04-05 15:45:00,67437.21,67456.37,67272.72,67306.64,133.2505
2026-04-05 16:00:00,67306.65,67396.58,67270.88,67295.15,131.90875
2026-04-05 16:15:00,67295.15,67383.2,67295.14,67325.57,52.04551
2026-04-05 16:30:00,67325.58,67410.0,67267.18,67323.49,62.75762
2026-04-05 16:45:00,67323.48,67323.49,67173.4,67212.62,110.09435
2026-04-05 17:00:00,67212.61,67306.29,67187.95,67284.83,65.15618
2026-04-05 17:15:00,67284.83,67343.85,67188.28,67339.55,33.31746
2026-04-05 17:30:00,67339.56,67402.0,67306.01,67360.97,39.261
