open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-05 05:00:00,2055.16,2056.83,2047.21,2048.6,4342.6995,2026-04-05 05:59:59.999,8913605.480253,53409,1079.62330000,2215310.12752000,0,ETHUSDT
2026-04-05 06:00:00,2048.6,2048.93,2027.75,2038.32,11035.0462,2026-04-05 06:59:59.999,22473599.023366,141822,4897.29130000,9971789.48968100,0,ETHUSDT
2026-04-05 07:00:00,2038.32,2042.59,2034.48,2037.29,3661.4989,2026-04-05 07:59:59.999,7464024.769388,70019,1796.23050000,3661794.12299300,0,ETHUSDT
2026-04-05 08:00:00,2037.29,2039.94,2035.91,2039.16,1960.877,2026-04-05 08:59:59.999,3996523.929797,41167,965.11990000,1967033.65189300,0,ETHUSDT
2026-04-05 09:00:00,2039.17,2046.0,2038.87,2044.42,2359.0432,2026-04-05 09:59:59.999,4819571.143276,54604,1193.55370000,2438216.32196600,0,ETHUSDT
2026-04-05 10:00:00,2044.41,2052.53,2042.44,2044.74,3003.5878,2026-04-05 10:59:59.999,6148229.164982,60114,1761.66670000,3606643.07579600,0,ETHUSDT
2026-04-05 11:00:00,2044.74,2045.83,2040.52,2042.32,1592.5427,2026-04-05 11:59:59.999,3253724.767916,46471,641.72130000,1311114.42553900,0,ETHUSDT
2026-04-05 12:00:00,2042.31,2042.31,2021.5,2028.36,9845.9831,2026-04-05 12:59:59.999,19985868.417318,140798,3758.18750000,7625239.52223700,0,ETHUSDT
2026-04-05 13:00:00,2028.37,2037.75,2025.71,2036.63,4872.8393,2026-04-05 13:59:59.999,9894746.648261,103984,2925.02720000,5940318.08790300,0,ETHUSDT
2026-04-05 14:00:00,2036.63,2043.32,2035.19,2038.49,5390.7783,2026-04-05 14:59:59.999,10997034.338891,85371,3570.20960000,7283934.87905700,0,ETHUSDT
2026-04-05 15:00:00,2038.49,2069.89,2034.58,2053.85,17245.054,2026-04-05 15:59:59.999,35450373.728605,246370,9237.71080000,18987072.76832400,0,ETHUSDT
2026-04-05 16:00:00,2053.85,2059.3,2050.29,2052.15,4008.3159,2026-04-05 16:59:59.999,8237494.715403,109051,1910.46660000,3926436.78588700,0,ETHUSDT
2026-04-05 17:00:00,2052.15,2062.54,2048.69,2062.53,7871.2374,2026-04-05 17:59:59.999,16200195.477541,107626,3199.55020000,6583290.62238700,0,ETHUSDT
2026-04-05 18:00:00,2062.54,2066.6,2057.1,2062.99,4214.3547,2026-04-05 18:59:59.999,8691616.705573,91650,2721.46970000,5613693.70896000,0,ETHUSDT
2026-04-05 19:00:00,2062.99,2069.95,2058.25,2062.37,5296.4634,2026-04-05 19:59:59.999,10930634.89022,93030,3370.43450000,6955936.75884700,0,ETHUSDT
2026-04-05 20:00:00,2062.38,2075.11,2062.0,2068.91,6169.0852,2026-04-05 20:59:59.999,12762159.026392,96663,4073.67060000,8427405.66247300,0,ETHUSDT
2026-04-05 21:00:00,2068.9,2069.12,2056.73,2060.01,6449.9069,2026-04-05 21:59:59.999,13296427.360363,78689,1771.48930000,3653195.44331900,0,ETHUSDT
2026-04-05 22:00:00,2060.01,2088.0,2050.0,2085.79,16148.6882,2026-04-05 22:59:59.999,33413307.713995,302045,9023.33780000,18685989.89686300,0,ETHUSDT
2026-04-05 23:00:00,2085.78,2123.49,2082.35,2110.17,32360.9284,2026-04-05 23:59:59.999,68188858.703698,396845,16122.61070000,33955833.24414500,0,ETHUSDT
2026-04-06 00:00:00,2110.17,2135.39,2110.17,2121.99,21652.178,2026-04-06 00:59:59.999,45980315.097483,331825,11275.52210000,23944588.61015700,0,ETHUSDT
