open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-06 01:00:00,82.33,82.42,81.68,81.69,124398.736,2026-04-06 01:59:59.999,10198546.17834,42979,48952.89500000,4013488.82224000,0,SOLUSDT
2026-04-06 02:00:00,81.7,82.8,81.66,82.41,126010.624,2026-04-06 02:59:59.999,10390962.5884,52147,64853.07500000,5346802.02942000,0,SOLUSDT
2026-04-06 03:00:00,82.41,82.48,81.94,82.11,111803.749,2026-04-06 03:59:59.999,9179841.35088,28828,48048.18300000,3944834.15319000,0,SOLUSDT
2026-04-06 04:00:00,82.11,82.34,81.79,82.0,57686.355,2026-04-06 04:59:59.999,4733906.37292,17942,27422.30600000,2251365.05394000,0,SOLUSDT
2026-04-06 05:00:00,81.99,82.08,81.84,81.91,44096.808,2026-04-06 05:59:59.999,3613457.61581,13591,20231.81700000,1657956.21917000,0,SOLUSDT
2026-04-06 06:00:00,81.9,82.14,80.97,81.5,143148.261,2026-04-06 06:59:59.999,11670903.85283,38132,63255.02800000,5161934.15020000,0,SOLUSDT
2026-04-06 07:00:00,81.5,81.97,81.35,81.82,98203.568,2026-04-06 07:59:59.999,8019274.07466,25921,54894.59400000,4482817.07319000,0,SOLUSDT
2026-04-06 08:00:00,81.83,82.26,81.71,82.0,84426.12,2026-04-06 08:59:59.999,6920426.62465,22025,48229.84700000,3953667.79624000,0,SOLUSDT
2026-04-06 09:00:00,81.99,83.2,81.88,82.47,234322.449,2026-04-06 09:59:59.999,19340428.87393,51275,134799.05400000,11125904.41863000,0,SOLUSDT
2026-04-06 10:00:00,82.47,82.9,82.47,82.68,121346.888,2026-04-06 10:59:59.999,10029177.80585,23813,57509.09800000,4753539.45480000,0,SOLUSDT
2026-04-06 11:00:00,82.68,82.68,82.31,82.45,57661.294,2026-04-06 11:59:59.999,4755639.01439,17657,23578.09800000,1944505.65306000,0,SOLUSDT
2026-04-06 12:00:00,82.44,82.53,82.21,82.3,73258.953,2026-04-06 12:59:59.999,6033550.2873,21451,34169.53300000,2814237.13488000,0,SOLUSDT
2026-04-06 13:00:00,82.3,82.67,82.18,82.46,95528.561,2026-04-06 13:59:59.999,7872158.80817,39064,45722.23800000,3768239.15269000,0,SOLUSDT
2026-04-06 14:00:00,82.46,82.81,81.73,82.23,156260.225,2026-04-06 14:59:59.999,12849134.90608,66150,79978.58200000,6580104.14907000,0,SOLUSDT
2026-04-06 15:00:00,82.22,82.46,82.0,82.27,102517.598,2026-04-06 15:59:59.999,8424056.57262,41535,52137.61500000,4284752.37071000,0,SOLUSDT
2026-04-06 16:00:00,82.28,82.48,81.58,81.59,102812.704,2026-04-06 16:59:59.999,8433037.09939,33893,53220.23900000,4368112.32207000,0,SOLUSDT
2026-04-06 17:00:00,81.6,81.79,81.19,81.64,107304.443,2026-04-06 17:59:59.999,8746601.12575,40850,53952.38600000,4399342.09404000,0,SOLUSDT
2026-04-06 18:00:00,81.64,82.22,81.55,81.88,73543.381,2026-04-06 18:59:59.999,6023905.19367,24504,38550.08100000,3156992.76108000,0,SOLUSDT
2026-04-06 19:00:00,81.87,81.98,81.56,81.9,64721.552,2026-04-06 19:59:59.999,5289927.92755,18897,33022.29500000,2699175.07542000,0,SOLUSDT
