open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-05 08:00:00,79.59,80.24,79.54,79.9,158236.781,2026-04-05 11:59:59.999,12626923.02804,37128,82666.70100000,6597421.22424000,0,SOLUSDT
2026-04-05 12:00:00,79.91,80.33,78.52,79.6,389250.698,2026-04-05 15:59:59.999,30889321.3359,120077,198209.36000000,15724897.72402000,0,SOLUSDT
2026-04-05 16:00:00,79.59,80.23,79.37,79.83,205479.261,2026-04-05 19:59:59.999,16399027.75782,83405,88610.70700000,7072096.02542000,0,SOLUSDT
2026-04-05 20:00:00,79.83,82.13,79.1,81.89,539599.635,2026-04-05 23:59:59.999,43589962.51543,176728,283258.99800000,22894303.34616000,0,SOLUSDT
2026-04-06 00:00:00,81.89,82.97,81.66,82.11,683999.279,2026-04-06 03:59:59.999,56312856.81888,218665,331234.53300000,27278058.81595000,0,SOLUSDT
2026-04-06 04:00:00,82.11,82.34,80.97,81.82,343134.992,2026-04-06 07:59:59.999,28037541.91622,95586,165803.74500000,13554072.49650000,0,SOLUSDT
2026-04-06 08:00:00,81.83,83.2,81.71,82.45,497756.751,2026-04-06 11:59:59.999,41045672.31882,114770,264116.09700000,21777617.32273000,0,SOLUSDT
2026-04-06 12:00:00,82.44,82.81,81.73,82.27,427565.337,2026-04-06 15:59:59.999,35178900.57417,168200,212007.96800000,17447332.80735000,0,SOLUSDT
2026-04-06 16:00:00,82.28,82.48,81.19,81.9,348382.08,2026-04-06 19:59:59.999,28493471.34636,118144,178745.00100000,14623622.25261000,0,SOLUSDT
2026-04-06 20:00:00,81.91,82.15,79.6,80.03,429532.125,2026-04-06 23:59:59.999,34650415.18192,120947,201022.50900000,16208775.32453000,0,SOLUSDT
2026-04-07 00:00:00,80.03,80.23,79.38,79.8,361044.768,2026-04-07 03:59:59.999,28818211.97926,122158,170881.87600000,13639830.88745000,0,SOLUSDT
2026-04-07 04:00:00,79.8,80.17,79.31,79.87,303809.312,2026-04-07 07:59:59.999,24206711.45126,69218,153270.06000000,12215822.77764000,0,SOLUSDT
2026-04-07 08:00:00,79.87,80.59,78.95,79.21,497100.401,2026-04-07 11:59:59.999,39668077.78418,126801,258823.50900000,20656120.20643000,0,SOLUSDT
2026-04-07 12:00:00,79.22,79.39,78.38,78.86,531566.964,2026-04-07 15:59:59.999,41940113.9769,154256,266383.62200000,21024322.63748000,0,SOLUSDT
2026-04-07 16:00:00,78.86,81.83,78.65,81.63,851596.331,2026-04-07 19:59:59.999,68335125.40271,220707,439828.20500000,35287682.79583000,0,SOLUSDT
