Trend MA,MeanRev BB,Momentum ROC
2.1811103391996776,2.1811103391996776,2.1811103391996776
1.0989205201124181,1.0989205201124181,1.0989205201124181
1.184688056317458,1.184688056317458,1.184688056317458
0.7342728784817962,0.7342728784817962,0.7342728784817962
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.5410982691245498,-1.5410982691245498,-1.5410982691245498
-1.1744836554383506,-1.1744836554383506,-1.1744836554383506
-1.8642651509334718,-1.8642651509334718,-1.8642651509334718
-1.7207394298307783,-1.7207394298307783,-1.7207394298307783
-1.8511606285719204,-1.8511606285719204,-1.8511606285719204
-2.1144211224423293,-2.1144211224423293,-2.1144211224423293
-1.907712882810749,-1.907712882810749,-1.907712882810749
-2.2586878730833337,-2.2586878730833337,-2.2586878730833337
-2.770466273167413,-2.770466273167413,-2.770466273167413
-1.5478065365239186,-1.5478065365239186,-1.5478065365239186
-1.4167613129084036,-1.4167613129084036,-1.4167613129084036
-2.4679312137669767,-2.4679312137669767,-2.4679312137669767
-2.431737771054131,-2.431737771054131,-2.431737771054131
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
